id,sequence,domain,response_type,task,choices,response,some_entails_all,similar_experiment,enc_task,task_content,enc_responses,rt,intermediate_responses
ETPDCDQQUM,42,syllogistic,multiple-choice,No;judges;porters/All;porters;brewers,All;judges;brewers|All;brewers;judges|Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges|NVC,NVC,False,False,EA1,"['judges', 'porters', 'brewers']",['nvc'],14417,"[{'state': ['nvc'], 'rt': 13968}]"
ETPDCDQQUM,43,syllogistic,multiple-choice,Some;surfers;planners/Some not;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,NVC,False,False,IO3,"['surfers', 'planners', 'artists']",['nvc'],24516,"[{'state': ['nvc'], 'rt': 24102}]"
ETPDCDQQUM,44,syllogistic,multiple-choice,Some;dentists;actors/No;dentists;buyers,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors|NVC,NVC,False,False,IE4,"['actors', 'dentists', 'buyers']",['nvc'],29516,"[{'state': ['nvc'], 'rt': 28769}]"
ETPDCDQQUM,45,syllogistic,multiple-choice,All;soldiers;editors/No;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,No;soldiers;florists,False,False,AE1,"['soldiers', 'editors', 'florists']",['eac'],10234,"[{'state': ['eac'], 'rt': 8986}]"
ETPDCDQQUM,46,syllogistic,multiple-choice,No;waiters;poets/Some;waiters;cashiers,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,No;cashiers;poets,False,False,EI4,"['poets', 'waiters', 'cashiers']",['eca'],71556,"[{'state': ['eca'], 'rt': 70519}]"
ETPDCDQQUM,47,syllogistic,multiple-choice,No;cyclists;lifeguards/No;divers;cyclists,All;lifeguards;divers|All;divers;lifeguards|Some;lifeguards;divers|Some;divers;lifeguards|No;lifeguards;divers|No;divers;lifeguards|Some not;lifeguards;divers|Some not;divers;lifeguards|NVC,NVC,False,False,EE2,"['lifeguards', 'cyclists', 'divers']",['nvc'],7204,"[{'state': ['nvc'], 'rt': 6606}]"
ETPDCDQQUM,48,syllogistic,multiple-choice,Some;tailors;tutors/No;tutors;brewers,All;tailors;brewers|All;brewers;tailors|Some;tailors;brewers|Some;brewers;tailors|No;tailors;brewers|No;brewers;tailors|Some not;tailors;brewers|Some not;brewers;tailors|NVC,NVC,False,False,IE1,"['tailors', 'tutors', 'brewers']",['nvc'],19277,"[{'state': ['nvc'], 'rt': 18545}]"
ETPDCDQQUM,49,syllogistic,multiple-choice,No;sculptors;potters/Some;miners;potters,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,NVC,False,False,EI3,"['sculptors', 'potters', 'miners']",['nvc'],18568,"[{'state': ['nvc'], 'rt': 17754}]"
ETPDCDQQUM,50,syllogistic,multiple-choice,No;actors;nurses/Some not;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,NVC,False,False,EO4,"['nurses', 'actors', 'drillers']",['nvc'],4385,"[{'state': ['nvc'], 'rt': 3703}]"
ETPDCDQQUM,51,syllogistic,multiple-choice,Some not;campers;novelists/No;novelists;joggers,All;campers;joggers|All;joggers;campers|Some;campers;joggers|Some;joggers;campers|No;campers;joggers|No;joggers;campers|Some not;campers;joggers|Some not;joggers;campers|NVC,NVC,False,False,OE1,"['campers', 'novelists', 'joggers']",['nvc'],37917,"[{'state': ['nvc'], 'rt': 37286}]"
ETPDCDQQUM,52,syllogistic,multiple-choice,No;drivers;pilots/Some;pilots;butchers,All;drivers;butchers|All;butchers;drivers|Some;drivers;butchers|Some;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers|NVC,NVC,False,False,EI1,"['drivers', 'pilots', 'butchers']",['nvc'],16183,"[{'state': ['nvc'], 'rt': 15501}]"
ETPDCDQQUM,53,syllogistic,multiple-choice,No;pilots;tailors/All;pilots;singers,All;tailors;singers|All;singers;tailors|Some;tailors;singers|Some;singers;tailors|No;tailors;singers|No;singers;tailors|Some not;tailors;singers|Some not;singers;tailors|NVC,No;singers;tailors,False,False,EA4,"['tailors', 'pilots', 'singers']",['eca'],11350,"[{'state': ['eca'], 'rt': 10551}]"
ETPDCDQQUM,54,syllogistic,multiple-choice,Some not;novelists;analysts/No;travelers;novelists,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,NVC,False,False,OE2,"['analysts', 'novelists', 'travelers']",['nvc'],4351,"[{'state': ['nvc'], 'rt': 3718}]"
ETPDCDQQUM,55,syllogistic,multiple-choice,Some;dentists;lifeguards/Some;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|NVC,Some;plumbers;lifeguards,False,False,II2,"['lifeguards', 'dentists', 'plumbers']",['ica'],8950,"[{'state': ['ica'], 'rt': 7667}]"
ETPDCDQQUM,56,syllogistic,multiple-choice,No;trainers;chefs/No;bankers;chefs,All;trainers;bankers|All;bankers;trainers|Some;trainers;bankers|Some;bankers;trainers|No;trainers;bankers|No;bankers;trainers|Some not;trainers;bankers|Some not;bankers;trainers|NVC,NVC,False,False,EE3,"['trainers', 'chefs', 'bankers']",['nvc'],8852,"[{'state': ['nvc'], 'rt': 8201}]"
ETPDCDQQUM,57,syllogistic,multiple-choice,Some not;poets;writers/All;singers;writers,All;poets;singers|All;singers;poets|Some;poets;singers|Some;singers;poets|No;poets;singers|No;singers;poets|Some not;poets;singers|Some not;singers;poets|NVC,NVC,False,False,OA3,"['poets', 'writers', 'singers']",['nvc'],10281,"[{'state': ['nvc'], 'rt': 9682}]"
ETPDCDQQUM,58,syllogistic,multiple-choice,No;investors;bakers/All;sailors;bakers,All;investors;sailors|All;sailors;investors|Some;investors;sailors|Some;sailors;investors|No;investors;sailors|No;sailors;investors|Some not;investors;sailors|Some not;sailors;investors|NVC,No;sailors;investors,False,False,EA3,"['investors', 'bakers', 'sailors']",['eca'],10500,"[{'state': ['ica'], 'rt': 8269}, {'state': ['ica', 'eca'], 'rt': 8982}, {'state': ['eca'], 'rt': 9468}]"
ETPDCDQQUM,59,syllogistic,multiple-choice,Some not;auditors;clerks/Some;clerks;cashiers,All;auditors;cashiers|All;cashiers;auditors|Some;auditors;cashiers|Some;cashiers;auditors|No;auditors;cashiers|No;cashiers;auditors|Some not;auditors;cashiers|Some not;cashiers;auditors|NVC,NVC,False,False,OI1,"['auditors', 'clerks', 'cashiers']",['nvc'],13032,"[{'state': ['nvc'], 'rt': 12552}]"
ETPDCDQQUM,60,syllogistic,multiple-choice,Some not;secretaries;climbers/Some not;fencers;climbers,All;secretaries;fencers|All;fencers;secretaries|Some;secretaries;fencers|Some;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries|NVC,Some not;secretaries;fencers,False,False,OO3,"['secretaries', 'climbers', 'fencers']",['oac'],7800,"[{'state': ['oac'], 'rt': 6735}]"
ETPDCDQQUM,61,syllogistic,multiple-choice,No;boxers;dancers/Some not;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,NVC,False,False,EO2,"['dancers', 'boxers', 'typists']",['nvc'],13434,"[{'state': ['nvc'], 'rt': 12786}]"
ETPDCDQQUM,62,syllogistic,multiple-choice,Some;cooks;mayors/Some;cooks;swimmers,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|NVC,Some;mayors;swimmers,False,False,II4,"['mayors', 'cooks', 'swimmers']",['iac'],8967,"[{'state': ['iac'], 'rt': 7651}]"
ETPDCDQQUM,63,syllogistic,multiple-choice,All;jugglers;investors/All;jugglers;barbers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|No;investors;barbers|No;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|NVC,Some;investors;barbers,False,False,AA4,"['investors', 'jugglers', 'barbers']",['iac'],7950,"[{'state': ['iac'], 'rt': 4934}]"
ETPDCDQQUM,64,syllogistic,multiple-choice,All;dancers;editors/All;editors;scholars,All;dancers;scholars|All;scholars;dancers|Some;dancers;scholars|Some;scholars;dancers|No;dancers;scholars|No;scholars;dancers|Some not;dancers;scholars|Some not;scholars;dancers|NVC,Some;scholars;dancers,False,False,AA1,"['dancers', 'editors', 'scholars']",['ica'],5549,"[{'state': ['ica'], 'rt': 4618}]"
ETPDCDQQUM,65,syllogistic,multiple-choice,Some;golfers;teachers/No;bankers;golfers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|NVC,NVC,False,False,IE2,"['teachers', 'golfers', 'bankers']",['nvc'],5467,"[{'state': ['nvc'], 'rt': 4868}]"
EWYQOAZQLB,1,syllogistic,multiple-choice,Some not;engineers;therapists/All;engineers;travelers,All;therapists;travelers|All;travelers;therapists|Some;therapists;travelers|Some;travelers;therapists|No;therapists;travelers|No;travelers;therapists|Some not;therapists;travelers|Some not;travelers;therapists|NVC,Some;travelers;therapists,False,False,OA4,"['therapists', 'engineers', 'travelers']",['ica'],53126,"[{'state': ['ica'], 'rt': 46446}]"
EWYQOAZQLB,2,syllogistic,multiple-choice,Some not;tellers;doctors/No;tellers;climbers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|NVC,Some;doctors;climbers,False,False,OE4,"['doctors', 'tellers', 'climbers']",['iac'],40952,"[{'state': ['iac'], 'rt': 39328}]"
EWYQOAZQLB,3,syllogistic,multiple-choice,No;tellers;carpenters/All;tellers;artists,All;carpenters;artists|All;artists;carpenters|Some;carpenters;artists|Some;artists;carpenters|No;carpenters;artists|No;artists;carpenters|Some not;carpenters;artists|Some not;artists;carpenters|NVC,No;artists;carpenters,False,False,EA4,"['carpenters', 'tellers', 'artists']",['eca'],44528,"[{'state': ['eca'], 'rt': 35409}]"
EWYQOAZQLB,4,syllogistic,multiple-choice,Some;judges;athletes/All;drillers;athletes,All;judges;drillers|All;drillers;judges|Some;judges;drillers|Some;drillers;judges|No;judges;drillers|No;drillers;judges|Some not;judges;drillers|Some not;drillers;judges|NVC,NVC,False,False,IA3,"['judges', 'athletes', 'drillers']",['nvc'],23161,"[{'state': ['nvc'], 'rt': 21593}]"
EWYQOAZQLB,5,syllogistic,multiple-choice,All;counselors;analysts/No;counselors;opticians,All;analysts;opticians|All;opticians;analysts|Some;analysts;opticians|Some;opticians;analysts|No;analysts;opticians|No;opticians;analysts|Some not;analysts;opticians|Some not;opticians;analysts|NVC,All;opticians;analysts|No;analysts;opticians,False,False,AE4,"['analysts', 'counselors', 'opticians']","['aca', 'eac']",54921,"[{'state': ['eac'], 'rt': 38049}, {'state': ['aca', 'eac'], 'rt': 52425}]"
EWYQOAZQLB,6,syllogistic,multiple-choice,Some;assistants;soldiers/Some;assistants;barbers,All;soldiers;barbers|All;barbers;soldiers|Some;soldiers;barbers|Some;barbers;soldiers|No;soldiers;barbers|No;barbers;soldiers|Some not;soldiers;barbers|Some not;barbers;soldiers|NVC,NVC,False,False,II4,"['soldiers', 'assistants', 'barbers']",['nvc'],22305,"[{'state': ['nvc'], 'rt': 21578}]"
EWYQOAZQLB,7,syllogistic,multiple-choice,Some not;waiters;poets/No;cashiers;waiters,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,NVC,False,False,OE2,"['poets', 'waiters', 'cashiers']",['nvc'],20016,"[{'state': ['nvc'], 'rt': 19377}]"
EWYQOAZQLB,8,syllogistic,multiple-choice,Some;investors;bakers/Some not;sailors;bakers,All;investors;sailors|All;sailors;investors|Some;investors;sailors|Some;sailors;investors|No;investors;sailors|No;sailors;investors|Some not;investors;sailors|Some not;sailors;investors|NVC,Some not;investors;sailors,False,False,IO3,"['investors', 'bakers', 'sailors']",['oac'],34856,"[{'state': ['oac'], 'rt': 33529}]"
EWYQOAZQLB,9,syllogistic,multiple-choice,Some not;linguists;carpenters/Some;linguists;divers,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,NVC,False,False,OI4,"['carpenters', 'linguists', 'divers']",['nvc'],29609,"[{'state': ['nvc'], 'rt': 28738}]"
EWYQOAZQLB,10,syllogistic,multiple-choice,No;editors;dancers/Some not;scholars;editors,All;dancers;scholars|All;scholars;dancers|Some;dancers;scholars|Some;scholars;dancers|No;dancers;scholars|No;scholars;dancers|Some not;dancers;scholars|Some not;scholars;dancers|NVC,Some;dancers;scholars,False,False,EO2,"['dancers', 'editors', 'scholars']",['iac'],28360,"[{'state': ['iac'], 'rt': 18369}]"
EWYQOAZQLB,11,syllogistic,multiple-choice,All;campers;novelists/All;joggers;novelists,All;campers;joggers|All;joggers;campers|Some;campers;joggers|Some;joggers;campers|No;campers;joggers|No;joggers;campers|Some not;campers;joggers|Some not;joggers;campers|NVC,NVC,False,False,AA3,"['campers', 'novelists', 'joggers']",['nvc'],20937,"[{'state': ['nvc'], 'rt': 20105}]"
EWYQOAZQLB,12,syllogistic,multiple-choice,Some;riders;counselors/No;joggers;counselors,All;riders;joggers|All;joggers;riders|Some;riders;joggers|Some;joggers;riders|No;riders;joggers|No;joggers;riders|Some not;riders;joggers|Some not;joggers;riders|NVC,NVC,False,False,IE3,"['riders', 'counselors', 'joggers']",['nvc'],17680,"[{'state': ['nvc'], 'rt': 16976}]"
EWYQOAZQLB,13,syllogistic,multiple-choice,Some not;actuaries;riders/Some not;actuaries;designers,All;riders;designers|All;designers;riders|Some;riders;designers|Some;designers;riders|No;riders;designers|No;designers;riders|Some not;riders;designers|Some not;designers;riders|NVC,Some;riders;designers|Some;designers;riders,False,False,OO4,"['riders', 'actuaries', 'designers']","['iac', 'ica']",29392,"[{'state': ['iac'], 'rt': 19848}, {'state': ['iac', 'ica'], 'rt': 22857}]"
EWYQOAZQLB,14,syllogistic,multiple-choice,Some not;farmers;assistants/Some;scholars;assistants,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,NVC,False,False,OI3,"['farmers', 'assistants', 'scholars']",['nvc'],14297,"[{'state': ['nvc'], 'rt': 13426}]"
EWYQOAZQLB,15,syllogistic,multiple-choice,All;teachers;painters/Some;painters;plumbers,All;teachers;plumbers|All;plumbers;teachers|Some;teachers;plumbers|Some;plumbers;teachers|No;teachers;plumbers|No;plumbers;teachers|Some not;teachers;plumbers|Some not;plumbers;teachers|NVC,NVC,False,False,AI1,"['teachers', 'painters', 'plumbers']",['nvc'],19297,"[{'state': ['nvc'], 'rt': 18385}]"
EWYQOAZQLB,16,syllogistic,multiple-choice,All;auditors;cleaners/No;cleaners;painters,All;auditors;painters|All;painters;auditors|Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors|NVC,No;auditors;painters,False,False,AE1,"['auditors', 'cleaners', 'painters']",['eac'],34792,"[{'state': ['eac'], 'rt': 25568}]"
EWYQOAZQLB,17,syllogistic,multiple-choice,Some;judges;porters/Some;porters;brewers,All;judges;brewers|All;brewers;judges|Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges|NVC,Some;judges;brewers|Some;brewers;judges,False,False,II1,"['judges', 'porters', 'brewers']","['iac', 'ica']",34305,"[{'state': ['iac'], 'rt': 27609}, {'state': ['iac', 'ica'], 'rt': 33225}]"
EWYQOAZQLB,18,syllogistic,multiple-choice,Some;climbers;secretaries/No;fencers;climbers,All;secretaries;fencers|All;fencers;secretaries|Some;secretaries;fencers|Some;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries|NVC,NVC,False,False,IE2,"['secretaries', 'climbers', 'fencers']",['nvc'],11912,"[{'state': ['nvc'], 'rt': 11048}]"
EWYQOAZQLB,19,syllogistic,multiple-choice,All;cleaners;mayors/Some not;models;cleaners,All;mayors;models|All;models;mayors|Some;mayors;models|Some;models;mayors|No;mayors;models|No;models;mayors|Some not;mayors;models|Some not;models;mayors|NVC,Some;mayors;models,False,False,AO2,"['mayors', 'cleaners', 'models']",['iac'],24017,"[{'state': ['iac'], 'rt': 22938}]"
EWYQOAZQLB,20,syllogistic,multiple-choice,No;skaters;chemists/Some;skaters;hikers,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists|No;chemists;hikers|No;hikers;chemists|Some not;chemists;hikers|Some not;hikers;chemists|NVC,NVC,False,False,EI4,"['chemists', 'skaters', 'hikers']",['nvc'],55120,"[{'state': ['nvc'], 'rt': 54440}]"
EWYQOAZQLB,21,syllogistic,multiple-choice,Some;potters;sculptors/Some not;miners;potters,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,Some;sculptors;miners|Some;miners;sculptors,False,False,IO2,"['sculptors', 'potters', 'miners']","['iac', 'ica']",15857,"[{'state': ['iac'], 'rt': 13073}, {'state': ['iac', 'ica'], 'rt': 14570}]"
EWYQOAZQLB,22,syllogistic,multiple-choice,All;drivers;writers/Some not;hikers;writers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,NVC,False,False,AO3,"['drivers', 'writers', 'hikers']",['nvc'],13632,"[{'state': ['nvc'], 'rt': 13008}]"
EWYQOAZQLB,23,syllogistic,multiple-choice,All;students;cyclists/Some;buyers;cyclists,All;students;buyers|All;buyers;students|Some;students;buyers|Some;buyers;students|No;students;buyers|No;buyers;students|Some not;students;buyers|Some not;buyers;students|NVC,All;students;buyers|All;buyers;students,False,False,AI3,"['students', 'cyclists', 'buyers']","['aac', 'aca']",15672,"[{'state': ['aac'], 'rt': 14192}, {'state': ['aac', 'aca'], 'rt': 14808}]"
EWYQOAZQLB,24,syllogistic,multiple-choice,Some;jugglers;farmers/All;gamblers;jugglers,All;farmers;gamblers|All;gamblers;farmers|Some;farmers;gamblers|Some;gamblers;farmers|No;farmers;gamblers|No;gamblers;farmers|Some not;farmers;gamblers|Some not;gamblers;farmers|NVC,Some;farmers;gamblers|Some;gamblers;farmers,False,False,IA2,"['farmers', 'jugglers', 'gamblers']","['iac', 'ica']",17656,"[{'state': ['iac'], 'rt': 14504}, {'state': ['iac', 'ica'], 'rt': 16680}]"
